6ehr_F.pdb	4yiq_B.pdb
6ehr_F.pdb	4qaf_C.pdb
6ehr_F.pdb	2d5r_B.pdb
6ehr_F.pdb	5svh_A.pdb
6ehr_F.pdb	6v6f_A.pdb
4z9v_C.pdb	4z9v_C.pdb
5kiy_B.pdb	5kiy_B.pdb
4p3w_G.pdb	4p3w_G.pdb
2ypa_D.pdb	2ypa_D.pdb
5bnx_D.pdb	5bnx_D.pdb
5bnx_D.pdb	2i32_A.pdb
5bnx_D.pdb	5bo0_D.pdb
4imy_G.pdb	4imy_G.pdb
5c6d_A.pdb	5c6d_A.pdb
5c6d_A.pdb	6w6w_C.pdb
5c6d_A.pdb	6caj_G.pdb
5c6d_A.pdb	2d5r_A.pdb
5c6d_A.pdb	6tx3_A.pdb
5c6d_A.pdb	6m3i_A.pdb
5c6d_A.pdb	5zoo_G.pdb
5c6d_A.pdb	3mmy_A.pdb
5c6d_A.pdb	5fqd_B.pdb
5c6d_A.pdb	5vzu_B.pdb
5c6d_A.pdb	3dw8_B.pdb
3dab_B.pdb	3dab_B.pdb
3dab_B.pdb	1ycr_B.pdb
6pyw_C.pdb	6pyw_C.pdb
1wmh_A.pdb	1wmh_A.pdb
6mye_B.pdb	6mye_B.pdb
3maz_B.pdb	3maz_B.pdb
3ktr_B.pdb	3ktr_B.pdb
5u98_C.pdb	5u98_C.pdb
2ast_D.pdb	2ast_D.pdb
4xxb_B.pdb	4xxb_B.pdb
5yco_E.pdb	5yco_E.pdb
4ftg_E.pdb	4ftg_E.pdb
4yyp_A.pdb	4yyp_A.pdb
4yyp_A.pdb	5d6y_A.pdb
5l0r_B.pdb	5l0r_B.pdb
5l0r_B.pdb	5l0s_B.pdb
1lqv_C.pdb	1lqv_C.pdb
4md4_C.pdb	4md4_C.pdb
6fcp_P.pdb	6fcp_P.pdb
4n7z_B.pdb	4n7z_B.pdb
6ehr_C.pdb	6ehr_C.pdb
6ehr_C.pdb	5x6v_C.pdb
6ehr_C.pdb	6ehp_C.pdb
6ehr_C.pdb	6odd_A.pdb
6ehr_C.pdb	2aze_B.pdb
1xr9_C.pdb	1xr9_C.pdb
6yih_B.pdb	6yih_B.pdb
4yii_A.pdb	4yii_A.pdb
4yii_A.pdb	6nxk_C.pdb
4yii_A.pdb	5eof_A.pdb
4yii_A.pdb	5x4l_C.pdb
4yii_A.pdb	3qj6_A.pdb
4yii_A.pdb	5lsi_E.pdb
1fyr_I.pdb	1fyr_I.pdb
1mk2_B.pdb	1mk2_B.pdb
1mk2_B.pdb	1dev_B.pdb
4bwq_B.pdb	4bwq_B.pdb
6sh6_B.pdb	6sh6_B.pdb
5b83_B.pdb	5b83_B.pdb
1i4o_C.pdb	1i4o_C.pdb
3rbq_G.pdb	3rbq_G.pdb
4s3o_C.pdb	4s3o_C.pdb
4s3o_C.pdb	3rpg_B.pdb
4s3o_C.pdb	3k6g_A.pdb
4s3o_C.pdb	5u1m_A.pdb
4s3o_C.pdb	2dsq_A.pdb
4s3o_C.pdb	3ma2_B.pdb
4s3o_C.pdb	2j0t_D.pdb
4s3o_C.pdb	6zvh_i.pdb
4s3o_C.pdb	1i8l_C.pdb
4s3o_C.pdb	1oey_J.pdb
4s3o_C.pdb	2fmm_E.pdb
4s3o_C.pdb	1y6k_L.pdb
4s3o_C.pdb	6zmt_Q.pdb
4s3o_C.pdb	6zvh_P.pdb
4s3o_C.pdb	5z7l_A.pdb
4s3o_C.pdb	3vvw_A.pdb
4s3o_C.pdb	1www_V.pdb
4s3o_C.pdb	1bnd_A.pdb
4s3o_C.pdb	1b8m_A.pdb
4s3o_C.pdb	1bnd_B.pdb
4s3o_C.pdb	5zmc_B.pdb
4s3o_C.pdb	1b8m_B.pdb
4s3o_C.pdb	1hcf_A.pdb
4s3o_C.pdb	6ehr_G.pdb
4s3o_C.pdb	1l1o_A.pdb
4s3o_C.pdb	2pi2_E.pdb
4s3o_C.pdb	6l9z_C.pdb
4s3o_C.pdb	6kvd_C.pdb
4s3o_C.pdb	5gt3_C.pdb
4s3o_C.pdb	2cv5_C.pdb
4s3o_C.pdb	3x1s_C.pdb
4s3o_C.pdb	6k1k_C.pdb
4s3o_C.pdb	5gt0_C.pdb
4s3o_C.pdb	6x59_C.pdb
4s3o_C.pdb	3wkj_C.pdb
4s3o_C.pdb	2b3g_A.pdb
4s3o_C.pdb	6ar2_A.pdb
4s3o_C.pdb	1e50_A.pdb
4s3o_C.pdb	7cnc_A.pdb
4s3o_C.pdb	4gk0_E.pdb
4s3o_C.pdb	7bqv_A.pdb
4s3o_C.pdb	2qkh_A.pdb
7egg_J.pdb	7egg_J.pdb
7egg_J.pdb	4ftg_A.pdb
7egg_J.pdb	5d7f_A.pdb
7egg_J.pdb	4ggf_A.pdb
7egg_J.pdb	4ggf_C.pdb
7egg_J.pdb	5v8w_A.pdb
7egg_J.pdb	5lpu_C.pdb
7egg_J.pdb	4cfr_A.pdb
7egg_J.pdb	5n9g_C.pdb
5jqa_B.pdb	5jqa_B.pdb
4rr2_B.pdb	4rr2_B.pdb
4rr2_B.pdb	5wvo_C.pdb
4rr2_B.pdb	5ydr_B.pdb
4rr2_B.pdb	3g65_C.pdb
4rr2_B.pdb	6j8y_B.pdb
4rr2_B.pdb	3qq8_A.pdb
4rr2_B.pdb	5x4l_A.pdb
4rr2_B.pdb	5epp_A.pdb
4rr2_B.pdb	5b6c_A.pdb
4rr2_B.pdb	5glf_A.pdb
4rr2_B.pdb	2e9x_C.pdb
4rr2_B.pdb	2q9q_D.pdb
4rr2_B.pdb	2ve7_A.pdb
4rr2_B.pdb	6caj_I.pdb
4rr2_B.pdb	6lth_M.pdb
4rr2_B.pdb	3p71_T.pdb
4rr2_B.pdb	3mi9_B.pdb
4rr2_B.pdb	4imy_B.pdb
4rr2_B.pdb	4oar_A.pdb
4rr2_B.pdb	3bqd_A.pdb
4rr2_B.pdb	4zrt_A.pdb
4rr2_B.pdb	4uda_A.pdb
4rr2_B.pdb	6gei_A.pdb
4rr2_B.pdb	1t5z_A.pdb
4rr2_B.pdb	4oed_A.pdb
4rr2_B.pdb	2z4j_A.pdb
4rr2_B.pdb	3l3x_A.pdb
4rr2_B.pdb	3h11_A.pdb
4rr2_B.pdb	6v6f_B.pdb
4rr2_B.pdb	3oll_A.pdb
4rr2_B.pdb	4zi1_A.pdb
4rr2_B.pdb	2yjd_A.pdb
4rr2_B.pdb	2ocf_A.pdb
4rr2_B.pdb	3uud_A.pdb
4rr2_B.pdb	5di7_A.pdb
4rr2_B.pdb	2ve7_C.pdb
4rr2_B.pdb	3d24_A.pdb
4rr2_B.pdb	2gpo_A.pdb
4rr2_B.pdb	6m3i_B.pdb
4rr2_B.pdb	6tx3_B.pdb
4rr2_B.pdb	3l82_A.pdb
4rr2_B.pdb	5wir_A.pdb
4rr2_B.pdb	4m76_B.pdb
4rr2_B.pdb	4hi8_A.pdb
4rr2_B.pdb	3ixe_A.pdb
4rr2_B.pdb	1cn4_C.pdb
4rr2_B.pdb	4md4_A.pdb
4rr2_B.pdb	6biz_A.pdb
4rr2_B.pdb	4is6_A.pdb
4rr2_B.pdb	3l6f_A.pdb
4rr2_B.pdb	3c5j_A.pdb
4rr2_B.pdb	6v1a_A.pdb
4rr2_B.pdb	4fqx_A.pdb
4rr2_B.pdb	4y19_A.pdb
4rr2_B.pdb	4x5w_A.pdb
4rr2_B.pdb	4md5_A.pdb
4rr2_B.pdb	4p4k_A.pdb
4rr2_B.pdb	6bix_A.pdb
4rr2_B.pdb	3s5l_A.pdb
4rr2_B.pdb	1fv1_A.pdb
4rr2_B.pdb	7dvq_2.pdb
4rr2_B.pdb	6pag_D.pdb
4rr2_B.pdb	6e5b_H.pdb
4rr2_B.pdb	6kwy_H.pdb
4rr2_B.pdb	3gtu_A.pdb
4rr2_B.pdb	3gtu_B.pdb
4rr2_B.pdb	1zjd_A.pdb
4rr2_B.pdb	1yc0_A.pdb
4rr2_B.pdb	4gy5_A.pdb
4rr2_B.pdb	3f1s_B.pdb
4rr2_B.pdb	5jke_B.pdb
4rr2_B.pdb	4chb_A.pdb
4rr2_B.pdb	6gy5_A.pdb
4rr2_B.pdb	2flu_X.pdb
4rr2_B.pdb	3kse_A.pdb
4rr2_B.pdb	4o3t_A.pdb
4rr2_B.pdb	3pb1_E.pdb
4rr2_B.pdb	3tdu_A.pdb
4rr2_B.pdb	6h6a_D.pdb
4rr2_B.pdb	3rbq_A.pdb
4rr2_B.pdb	5l7k_A.pdb
4rr2_B.pdb	4gba_A.pdb
4rr2_B.pdb	6zmt_J.pdb
4rr2_B.pdb	6zvh_J.pdb
4rr2_B.pdb	6zxe_J.pdb
6ine_B.pdb	6ine_B.pdb
2fcw_B.pdb	2fcw_B.pdb
2fcw_B.pdb	6iiw_A.pdb
2fcw_B.pdb	3sou_A.pdb
2fcw_B.pdb	5lsi_D.pdb
2fcw_B.pdb	4xhu_B.pdb
3h8k_B.pdb	3h8k_B.pdb
4oyk_C.pdb	4oyk_C.pdb
3i89_B.pdb	3i89_B.pdb
4hsu_B.pdb	4hsu_B.pdb
4bwq_A.pdb	4bwq_A.pdb
6nq3_C.pdb	6nq3_C.pdb
5inb_B.pdb	5inb_B.pdb
5inb_B.pdb	5j28_C.pdb
5vif_B.pdb	5vif_B.pdb
4edn_K.pdb	4edn_K.pdb
2xze_Q.pdb	2xze_Q.pdb
6zvh_d.pdb	6zvh_d.pdb
6zvh_d.pdb	6zmt_f.pdb
6zvh_d.pdb	6zxe_d.pdb
6zvh_d.pdb	5un7_B.pdb
3mrp_P.pdb	3mrp_P.pdb
3tdu_E.pdb	3tdu_E.pdb
5crv_C.pdb	5crv_C.pdb
6biz_C.pdb	6biz_C.pdb
5xjl_F.pdb	5xjl_F.pdb
5xjl_F.pdb	5xjl_E.pdb
5xjl_F.pdb	4qxf_C.pdb
5xjl_F.pdb	4kng_M.pdb
5xjl_F.pdb	6ao5_B.pdb
4tq1_B.pdb	4tq1_B.pdb
6e2h_E.pdb	6e2h_E.pdb
4y99_C.pdb	4y99_C.pdb
4y99_C.pdb	4ic7_B.pdb
4y99_C.pdb	5e4e_A.pdb
1sys_C.pdb	1sys_C.pdb
6k3a_B.pdb	6k3a_B.pdb
5xyf_C.pdb	5xyf_C.pdb
6e2p_C.pdb	6e2p_C.pdb
1b72_A.pdb	1b72_A.pdb
1qgk_B.pdb	1qgk_B.pdb
1t5z_B.pdb	1t5z_B.pdb
1fv1_C.pdb	1fv1_C.pdb
3ewv_E.pdb	3ewv_E.pdb
6acl_B.pdb	6acl_B.pdb
6s9k_B.pdb	6s9k_B.pdb
4es0_A.pdb	4es0_A.pdb
4es0_A.pdb	6wjq_A.pdb
4es0_A.pdb	3p4f_A.pdb
4es0_A.pdb	4erq_A.pdb
4es0_A.pdb	4cy2_A.pdb
4es0_A.pdb	4esg_A.pdb
4es0_A.pdb	4ery_A.pdb
4es0_A.pdb	4ewr_A.pdb
4es0_A.pdb	4y7r_A.pdb
4es0_A.pdb	6zmt_j.pdb
4es0_A.pdb	7dvq_T.pdb
4es0_A.pdb	6id1_T.pdb
4es0_A.pdb	6icz_T.pdb
4es0_A.pdb	5y2z_B.pdb
4es0_A.pdb	1ni4_A.pdb
4es0_A.pdb	3dqv_C.pdb
4es0_A.pdb	3dpl_C.pdb
4es0_A.pdb	2ihb_A.pdb
4es0_A.pdb	2om2_A.pdb
4es0_A.pdb	6y32_B.pdb
4es0_A.pdb	1n4m_A.pdb
4es0_A.pdb	4z2m_B.pdb
4es0_A.pdb	4qxf_A.pdb
4es0_A.pdb	6y4l_A.pdb
4es0_A.pdb	3eu7_A.pdb
4es0_A.pdb	5jhw_C.pdb
4es0_A.pdb	2b0u_C.pdb
4es0_A.pdb	3zyi_B.pdb
4es0_A.pdb	6fcv_B.pdb
4es0_A.pdb	5un7_A.pdb
4geh_B.pdb	4geh_B.pdb
4geh_B.pdb	3cjk_A.pdb
4geh_B.pdb	3w8h_B.pdb
3buw_B.pdb	3buw_B.pdb
3buw_B.pdb	3bun_B.pdb
3buw_B.pdb	3bux_B.pdb
3buw_B.pdb	5hky_A.pdb
3buw_B.pdb	3buo_B.pdb
3buw_B.pdb	6j8y_C.pdb
3buw_B.pdb	3g65_B.pdb
3buw_B.pdb	5vxz_A.pdb
3buw_B.pdb	6s6d_A.pdb
3buw_B.pdb	6nj9_K.pdb
3buw_B.pdb	5osi_B.pdb
3buw_B.pdb	6s6d_C.pdb
3buw_B.pdb	3vro_A.pdb
3buw_B.pdb	3vrp_A.pdb
3buw_B.pdb	6nq3_B.pdb
3buw_B.pdb	5wai_B.pdb
3buw_B.pdb	6p9x_R.pdb
3buw_B.pdb	6pb1_P.pdb
3buw_B.pdb	6pb0_R.pdb
3buw_B.pdb	6xog_A.pdb
3buw_B.pdb	1nfi_A.pdb
3buw_B.pdb	6icz_O.pdb
3buw_B.pdb	6id1_O.pdb
3buw_B.pdb	6lb7_B.pdb
3buw_B.pdb	1a02_N.pdb
3buw_B.pdb	1xvp_A.pdb
3buw_B.pdb	3r29_A.pdb
3buw_B.pdb	5kya_B.pdb
3buw_B.pdb	1uhl_A.pdb
3buw_B.pdb	7a78_A.pdb
3buw_B.pdb	7a77_A.pdb
3buw_B.pdb	7a79_A.pdb
3buw_B.pdb	4isn_A.pdb
3buw_B.pdb	6j7x_A.pdb
3buw_B.pdb	6o60_A.pdb
3buw_B.pdb	4uel_A.pdb
3buw_B.pdb	4tq0_A.pdb
3buw_B.pdb	4tq1_A.pdb
3buw_B.pdb	4naw_B.pdb
3buw_B.pdb	6wlw_Q.pdb
3buw_B.pdb	4hon_A.pdb
3buw_B.pdb	6ao5_A.pdb
3buw_B.pdb	5kyc_B.pdb
3buw_B.pdb	1zdt_A.pdb
3buw_B.pdb	4qjr_A.pdb
3buw_B.pdb	5y1z_C.pdb
3buw_B.pdb	6uus_R.pdb
3buw_B.pdb	6uva_R.pdb
3buw_B.pdb	5v3r_A.pdb
3buw_B.pdb	3c3o_A.pdb
3buw_B.pdb	3c3q_A.pdb
3buw_B.pdb	3tw8_A.pdb
3buw_B.pdb	6ekk_A.pdb
3buw_B.pdb	6x18_R.pdb
3buw_B.pdb	5f0p_B.pdb
3buw_B.pdb	5f0j_B.pdb
3buw_B.pdb	1o9s_A.pdb
3buw_B.pdb	4dgl_C.pdb
3buw_B.pdb	6l59_A.pdb
3buw_B.pdb	6kde_A.pdb
3buw_B.pdb	6upq_B.pdb
3buw_B.pdb	6upa_B.pdb
3buw_B.pdb	6upr_B.pdb
3buw_B.pdb	4ldt_A.pdb
3buw_B.pdb	4kyo_B.pdb
3buw_B.pdb	2c0l_A.pdb
3buw_B.pdb	4fjv_A.pdb
3buw_B.pdb	6idf_C.pdb
3buw_B.pdb	6iyc_C.pdb
3buw_B.pdb	3f8u_B.pdb
3buw_B.pdb	6l03_A.pdb
3buw_B.pdb	4xh9_A.pdb
3buw_B.pdb	3d44_A.pdb
3buw_B.pdb	5mk0_A.pdb
3buw_B.pdb	5crv_A.pdb
3buw_B.pdb	5mk3_A.pdb
3buw_B.pdb	5mk1_A.pdb
3buw_B.pdb	1uw4_B.pdb
3buw_B.pdb	3bin_A.pdb
3buw_B.pdb	1fqv_A.pdb
3buw_B.pdb	2ast_B.pdb
3buw_B.pdb	4qum_A.pdb
3buw_B.pdb	5wpa_B.pdb
3buw_B.pdb	3sde_B.pdb
3buw_B.pdb	3sde_A.pdb
3buw_B.pdb	5wpa_A.pdb
3buw_B.pdb	6wmz_B.pdb
3buw_B.pdb	6wmz_A.pdb
3buw_B.pdb	6t7f_A.pdb
3buw_B.pdb	5j1s_A.pdb
3buw_B.pdb	3zg6_A.pdb
3buw_B.pdb	5ccb_A.pdb
3buw_B.pdb	6lth_P.pdb
3buw_B.pdb	4tkn_A.pdb
3buw_B.pdb	5gk9_A.pdb
3buw_B.pdb	4dnc_A.pdb
3buw_B.pdb	3v6c_A.pdb
3buw_B.pdb	6dgf_A.pdb
3buw_B.pdb	3nhe_A.pdb
3buw_B.pdb	4kyo_A.pdb
3buw_B.pdb	4xss_E.pdb
3buw_B.pdb	6id1_E.pdb
3buw_B.pdb	7dvq_E.pdb
3buw_B.pdb	6icz_E.pdb
3buw_B.pdb	5l8h_A.pdb
3buw_B.pdb	5l8w_A.pdb
3buw_B.pdb	3glr_A.pdb
3buw_B.pdb	5zgc_A.pdb
3buw_B.pdb	5bwn_A.pdb
3buw_B.pdb	6u3v_A.pdb
3buw_B.pdb	6kpf_R.pdb
3buw_B.pdb	3n3k_A.pdb
3buw_B.pdb	7d77_R.pdb
3buw_B.pdb	2bfd_A.pdb
3buw_B.pdb	2i9b_E.pdb
3buw_B.pdb	4l41_C.pdb
3buw_B.pdb	4u4p_A.pdb
3buw_B.pdb	2io2_A.pdb
3buw_B.pdb	1tgz_A.pdb
3buw_B.pdb	2iy0_A.pdb
3buw_B.pdb	2io1_A.pdb
3buw_B.pdb	5t6z_G.pdb
3buw_B.pdb	7b5o_I.pdb
3buw_B.pdb	6t41_B.pdb
3buw_B.pdb	4cru_B.pdb
3buw_B.pdb	6icz_R.pdb
3buw_B.pdb	6id1_R.pdb
3buw_B.pdb	4egc_B.pdb
3buw_B.pdb	6zmt_E.pdb
3buw_B.pdb	6zvh_E.pdb
3buw_B.pdb	6kde_B.pdb
6gr8_B.pdb	6gr8_B.pdb
5hjc_B.pdb	5hjc_B.pdb
5d7f_P.pdb	5d7f_P.pdb
7b5o_H.pdb	7b5o_H.pdb
5wir_C.pdb	5wir_C.pdb
1j2x_B.pdb	1j2x_B.pdb
6wlw_U.pdb	6wlw_U.pdb
6wlw_U.pdb	6k41_R.pdb
6wlw_U.pdb	6wlw_0.pdb
6wlw_U.pdb	3f7p_C.pdb
6wlw_U.pdb	4y97_B.pdb
6wlw_U.pdb	7e33_R.pdb
6wlw_U.pdb	7e32_R.pdb
6wlw_U.pdb	4bvy_B.pdb
6wlw_U.pdb	5y6l_B.pdb
6wlw_U.pdb	7cq5_A.pdb
6wlw_U.pdb	5m5e_B.pdb
6wlw_U.pdb	4gs7_B.pdb
6wlw_U.pdb	2b5i_B.pdb
3am7_B.pdb	3am7_B.pdb
5zgc_G.pdb	5zgc_G.pdb
4no0_C.pdb	4no0_C.pdb
3sqd_C.pdb	3sqd_C.pdb
6urg_C.pdb	6urg_C.pdb
6urg_C.pdb	4h10_B.pdb
3buw_A.pdb	3buw_A.pdb
6m64_B.pdb	6m64_B.pdb
5mlo_B.pdb	5mlo_B.pdb
5lxr_B.pdb	5lxr_B.pdb
1a02_J.pdb	1a02_J.pdb
1a02_J.pdb	1t2k_C.pdb
1a02_J.pdb	5f5s_B.pdb
1a02_J.pdb	1t2k_D.pdb
1a02_J.pdb	4bry_A.pdb
1a02_J.pdb	1dsz_A.pdb
1a02_J.pdb	1dsz_B.pdb
1a02_J.pdb	6akl_A.pdb
3v30_B.pdb	3v30_B.pdb
2xpg_C.pdb	2xpg_C.pdb
5ex3_D.pdb	5ex3_D.pdb
3bgm_C.pdb	3bgm_C.pdb
4oar_B.pdb	4oar_B.pdb
4nl9_C.pdb	4nl9_C.pdb
4nl9_C.pdb	4nl9_A.pdb
6h6a_E.pdb	6h6a_E.pdb
4xss_F.pdb	4xss_F.pdb
5luz_C.pdb	5luz_C.pdb
5mk0_B.pdb	5mk0_B.pdb
2hev_F.pdb	2hev_F.pdb
2hev_F.pdb	1jkg_A.pdb
2hev_F.pdb	4w5v_B.pdb
2hev_F.pdb	3bdw_A.pdb
2hev_F.pdb	3ff7_C.pdb
2hev_F.pdb	6nbw_P.pdb
2hev_F.pdb	1tnr_R.pdb
2hev_F.pdb	7kpb_E.pdb
2hev_F.pdb	6icz_N.pdb
2hev_F.pdb	6id1_N.pdb
2hev_F.pdb	3bdw_B.pdb
2hev_F.pdb	6j8e_C.pdb
2hev_F.pdb	5mgt_C.pdb
2hev_F.pdb	3wsr_A.pdb
2hev_F.pdb	5mgt_A.pdb
2hev_F.pdb	5vbn_B.pdb
2hev_F.pdb	7jhp_C.pdb
2hev_F.pdb	6xgv_B.pdb
6nbw_N.pdb	6nbw_N.pdb
6nbw_N.pdb	3k1r_A.pdb
6wme_B.pdb	6wme_B.pdb
4cfr_Q.pdb	4cfr_Q.pdb
3t1n_C.pdb	3t1n_C.pdb
2ybf_B.pdb	2ybf_B.pdb
5nne_C.pdb	5nne_C.pdb
4tq0_B.pdb	4tq0_B.pdb
4tq0_B.pdb	4dnc_D.pdb
4oed_B.pdb	4oed_B.pdb
3pth_A.pdb	3pth_A.pdb
3pth_A.pdb	3ktr_A.pdb
3pth_A.pdb	3kut_A.pdb
3pth_A.pdb	3ktp_A.pdb
6e2q_M.pdb	6e2q_M.pdb
1ktz_A.pdb	1ktz_A.pdb
1ktz_A.pdb	6o9b_B.pdb
1ktz_A.pdb	5bxf_B.pdb
1ktz_A.pdb	1zt4_B.pdb
1ktz_A.pdb	5w69_B.pdb
1ktz_A.pdb	6qio_C.pdb
1ktz_A.pdb	5iue_B.pdb
1ktz_A.pdb	3vri_B.pdb
1ktz_A.pdb	2h26_B.pdb
1ktz_A.pdb	6pud_B.pdb
1ktz_A.pdb	2dyp_B.pdb
1ktz_A.pdb	3utq_B.pdb
1ktz_A.pdb	1a6z_B.pdb
1ktz_A.pdb	1qr1_B.pdb
1ktz_A.pdb	5j1a_B.pdb
1ktz_A.pdb	1w0w_B.pdb
1ktz_A.pdb	1de4_B.pdb
1ktz_A.pdb	6uj7_B.pdb
1ktz_A.pdb	5meo_B.pdb
1ktz_A.pdb	3czf_B.pdb
1ktz_A.pdb	6pag_B.pdb
1ktz_A.pdb	1qew_B.pdb
1ktz_A.pdb	3am8_C.pdb
1ktz_A.pdb	6wlz_K.pdb
1ktz_A.pdb	1uw4_A.pdb
4es0_C.pdb	4es0_C.pdb
4xkl_B.pdb	4xkl_B.pdb
6zmt_a.pdb	6zmt_a.pdb
6zmt_a.pdb	6zvh_Z.pdb
3d44_B.pdb	3d44_B.pdb
4nxr_B.pdb	4nxr_B.pdb
5u1m_B.pdb	5u1m_B.pdb
6wau_G.pdb	6wau_G.pdb
3u86_B.pdb	3u86_B.pdb
5gtu_B.pdb	5gtu_B.pdb
4c4k_T.pdb	4c4k_T.pdb
4c4k_T.pdb	2wp3_T.pdb
4c4k_T.pdb	4c4k_O.pdb
4c4k_T.pdb	2wp3_O.pdb
4c4k_T.pdb	4h5s_A.pdb
4c4k_T.pdb	5gpg_A.pdb
4c4k_T.pdb	3n1f_C.pdb
4c4k_T.pdb	2v9t_A.pdb
4c4k_T.pdb	1t0p_B.pdb
4c4k_T.pdb	5xof_A.pdb
4c4k_T.pdb	4bx9_C.pdb
5j9s_B.pdb	5j9s_B.pdb
1jwg_C.pdb	1jwg_C.pdb
5yt6_B.pdb	5yt6_B.pdb
3i7p_B.pdb	3i7p_B.pdb
1oc0_B.pdb	1oc0_B.pdb
4yyp_B.pdb	4yyp_B.pdb
1cxz_B.pdb	1cxz_B.pdb
1cxz_B.pdb	5vzw_F.pdb
1cxz_B.pdb	7cp9_G.pdb
5aul_B.pdb	5aul_B.pdb
6zmt_R.pdb	6zmt_R.pdb
6zmt_R.pdb	6zvh_Q.pdb
6zmt_R.pdb	6mgp_A.pdb
6zmt_R.pdb	6zvh_X.pdb
6zmt_R.pdb	6x6c_E.pdb
6zmt_R.pdb	5cll_B.pdb
6zmt_R.pdb	1k5d_B.pdb
6zmt_R.pdb	3urf_A.pdb
6zmt_R.pdb	2o25_C.pdb
6zmt_R.pdb	3uin_A.pdb
6zmt_R.pdb	4w5v_A.pdb
6zmt_R.pdb	2wqa_A.pdb
6zmt_R.pdb	6uxe_D.pdb
